Wallet,Balance,Type
0x1C494f1919C1512ebE74a5dCc17DAC9A64069023,283.342413568010826638,wallet
0x9594c0519C110464dE1a24ff0851C07dde041C0e,280.342257556972491480,wallet
0xf5Fe364D18F4a5A53BADCe9a046ba74cfC97f6Fb,249.999137521281222345,wallet
0x19223782AD6556B0De843156E968270e32A5c10c,246.973664761075914478,wallet
0x7542A876BcCb7aD335370E27c0e0988476a95F46,237.229889408886168320,wallet
0x94046B4000fefc937F9AE219E2d92bf44A36393E,236.716979259211262246,wallet
0xc8d42ec0eA8f543E01bd49199f6a1888AE11023B,231.549988286752538759,wallet
0x00742E4243F30C122953d96000383B97163a38AC,230.447601893407287498,wallet
0x546c1528319f9Fc621F5752D98690f28293a5c1D,229.527788704069872607,wallet
0x5EeDe1C45E4401d7D95E55446dAd71B511328534,219.788165842453784381,wallet
0x89A1145FCCAC1a2a9350eC1A4A486E4458D26274,217.429239013437728839,wallet
0x01712CA1676C850698bd52eD3973D5cdca71fA67,206.946065016347435620,wallet
0x5477729b43A0A9beA8c41367C62e7864123B57d8,205.777618710680988862,wallet
0x2718E86f5793Ac08bd3C4A301382E8c1DA2a1e30,200.000000000000000000,wallet
0x34EC9c1D89cE8Afa701D079FD908FcA95f49667a,199.998330990903848566,wallet
0xb93aeb0E49f3c9E1F8dDb96460e44d478Ca1C505,199.940969243654766942,wallet
0x697203445B51cc43664EeB8D87dB3117425b3F52,199.902075733139273696,wallet
0xD26b4F36f3784Ff6481B0f0cfAba1fA2ca941c40,193.983081006587614971,wallet
0xE352B26D34E303e3fAFe8BbF19746a618dB91a4C,191.369330221227881009,wallet
0x78B3367B0F547Cd16Bac453F788956AfcE92447B,173.948617794152334632,wallet
0x3DF761F1845358003018e4Ca55E45F12F7e87C41,170.779795258484653080,wallet
0x482d63381DeD49C5374C346F38fcb9cD27B5D2Ba,170.680626588850255794,wallet
0x56f820BC0bB5326C74b804CEbAA37C3EE7524f8E,166.809416179145230868,wallet
0xb7a0cf71A375Fe7a2152EA36a700499Dbd993867,160.131159971673099234,wallet
0x78C76e3DbE8E4081A42F4666c7Eca33F41678686,159.862258305797904405,wallet
0xe7DABc911F5a7250872da534a3eA5DFBAfbbaEd4,157.926074448685605183,wallet
0xBe9e265c78a22e31d6a41Fc2710D9590ED2d5a96,157.683422325699124951,wallet
0x521866351B73EAE5aCb8962469526B38CBE47372,153.705702513217873933,wallet
0xeaB5B236d05545ef7E1671902CA8fffa194c1d3a,151.321663251672265242,wallet
0xE71F283e265352c72C250F9A292ABB905EBF4b3A,147.535161804304600184,wallet
0x0839f5C6cd90FdF95de496d0196C1e6016954c94,146.364479859268313603,wallet
0x3b66bcA9b58ACb2e0894654f27EDC96fa1b6B0F1,145.483296231306313152,wallet
0x7fA6397663Ae1909cCA3C874c58827C4a040F9fc,143.110532361708233153,wallet
0xFefd7E49FD2Ba5a3449D952fe883355bDad33dB5,137.935432113408946299,wallet
0x22CAb81E0FEe2bad5b015DbBEB6A374A1B8738de,134.698181799638386682,wallet
0xeBa1db3E9B6384df08dE527300FfB904A38EF60e,127.644709486975216476,wallet
0x3f43a33Be58a84bfCa084d25328Af4Ae41678620,126.361426396756227764,wallet
0x07557E561E7baA14BC8ac7040271AA1443d566e9,124.999562510599807316,wallet
0x498A885D671Eb3c4D17dF8F868768e928B29cBDA,122.939295354922004811,wallet
0xC5aFc3a0F462C5a387393421b6A253204a3Be8D2,119.941499944521488982,wallet
0x25612e8bd7683De22dA45D717D0493B0e96424b4,119.231451832732498947,wallet
0xf7c668dFCACA968F2cE01226DdB15EEB7210CF1D,108.126055311994384449,wallet
0x0224b2311d5968fA00a42103788b2F4CCd0651aD,103.579639207902360930,wallet
0xF8F94C0733A28919dCFA6C52668C688234359D88,99.999165495451924283,wallet
0x2f08D099C60823Ce5955e747909D216dCBC9bF21,99.951570757421356214,wallet
0x10904e913f025d0DFe119D0D68A43c4754BB24d6,99.679651128452710346,wallet
0x07A009e9E98649Bff954cf3032ceB3E21E020f49,96.696154566644608454,wallet
0x01F55B5372eCaF891D1aF44f9197361362E9E2f8,92.945102674159353919,wallet
0x445ba6F9f553872Fa9cDC14F5c0639365b39C140,91.093190318216427185,wallet
0xD36F0cE237877C52c4072B10bbb51112702CB560,87.295111750893316431,wallet
0xaA99157856D8785C3A0BAB85F070766554A1d882,81.034349287407936842,wallet
0xAdf228a1A9E705CA02a998E1b1bC6f14B3Bba908,79.228161965637841965,wallet
0xfD9A9bCb6A7f3a26b7D0dE1Cb80458395429cc41,79.209726732242742487,wallet
0xc0A9281B18FBff16019f497be053cc9864047347,70.849755573531098412,wallet
0xd34bc82B9092f5334056daC1aF8cd5d32aBc6802,70.608997631159306039,wallet
0x8E3bBDeC40E33A8A5B90bF56C6D2692088406739,68.733924481077272128,wallet
0x282c8d5CAD767a93e1E042E33E7A15877A8E6A1b,68.320895095365879066,wallet
0xf85e13C32734eA54Ec31BE5C9b3E6ED0ae40cBad,66.686663229814680366,wallet
0x90b29f03B7b35326d72c83E414F200FF8B204CcB,64.913575630961734682,wallet
0x9942796AfeFEa0C2C651b80fA0024B46F5827506,62.789783379844991804,wallet
0x281AAE78f08b69a514AaBe0A17916387eDA3ddcF,62.650673078757048942,wallet
0x4Edf18EF30760e5d6500B789c9Ed37D5CD6B2264,56.526295003601018413,wallet
0x8D0734865F984374435d5E9f814a9704fdc51a64,56.249805942288275026,wallet
0x0ea8684897E7D4b8fd54Ad8813309bb038213a7F,56.101520557659954037,wallet
0x007De57773B6EB4ebbf6A740dFdE1EfDd5629630,51.164098581627942150,wallet
0xf47462597741c21032e36F6299422818ee67615b,50.694743578215328501,wallet
0xA11f19D27A73C6dfb7A700175357c1dedf79367D,49.974379522953529715,wallet
0xbd789Aa56F6e5d519BdaF47001799f5857125f6e,49.823277009363386526,wallet
0x47a2eb88539359D5cd0388Eb3bEE8b33D0B49D7c,49.736507402514436026,wallet
0x28990952850FcbD63571296fd32736F78C2Ef471,48.976112477346274667,wallet
0x99c2880092d24ebA9ef37e96ECF1B36e6c9278Cd,46.944651488701120173,wallet
0x31426Feb31a80bDf5EBf7150DdB1e437a3d2346f,46.839836063971959797,wallet
0x8B6E7c1a343EFd9c7D1E9E06cdae24d5A664DEF3,45.833347449476702005,wallet
0x515ba04D46CC1De60bd98AaC9f04f2E6E923A674,40.692564732769784829,wallet
0x5EB476bFD8C1a9Ba7A9663543a6686193b42600c,39.405425170004364367,wallet
0xd30126cDd9BbB338E0ca5A8d504B2EC2d43488c7,38.739676712938075467,wallet
0x3Fc3E6514fD4925f55fB3Ae17bbfbca2eb126608,36.999691233317211984,wallet
0x750d8974E04eB5490Fb8E232972a36E5d6B153cb,32.989724696949589820,wallet
0x92fAB452E2F14C7730f79031906E06326c916946,32.502362415073392738,wallet
0xa53c56EE83B2f0Cf3D00B360FF79eAd4d7A3a663,30.739893949616739099,wallet
0x6Bfc2cc988C513A481607777990F7799E84B1442,29.872754323241507180,wallet
0x0524f2B8765Ee3A1a033311dDc9e2DcaaD34b8C3,25.103033016470213358,wallet
0x5AA59e166E4405C05ABF85AD44A8ED84A1d51a06,24.999913752128122234,wallet
0x508cc508c415Bf1DB6d35C0D53eC7BEBdcCe6A84,24.607969175105606258,wallet
0x650c1E71fD009DBD8344BB63a8727b538397B5D3,14.131679655494965068,wallet
0x3967D78660bCBc95c625d58A40C42Ce10bd905D6,12.849935668662853126,wallet
0x9098B23Ed9cc4cA858B642af81442E9E591Ff073,10.818063211058728901,wallet
0x251762e6013f0B366D3FCB24A1451a110F65675d,10.582014323280776704,wallet
0x38F763241b414092Be3BD493226A5bFe6DA16D80,10.096196109212775286,wallet
0x2c640AC98E293Daa246F98D2828E328A06FA6936,9.899917384049740504,wallet
0xc89A3292Eb0a8396A2505deB6195AFA7f83A8A30,5.124419282671944515,wallet
0x845eb9aD4cb6F5D5B2Cb60db5c7456D01961f8b7,3.817301021100381550,wallet
0x0AE57350662045c32B34f3b1E70C36E4EF1502E2,3.658723194948511364,wallet
0x01810a0DB5D71d58c4c026e18482172EE02341b9,2.456729332210988857,wallet
0x4264e905F87a68F67F4E51a1DDcfFFD62bf7Ce73,1.452378513275217557,wallet
0xefb3141fF2CC4BAcC32274560F67Ce44A02b47a2,0.996964074909902656,wallet
0xEd71d7586839Db87Ee8D48454969AB8609f24136,0.688572417033198143,wallet
0xc0719b1040f7f8e904A6509F99335656C1d881eD,0.000087344275695920,wallet
0x303f68639795A93778a205b8c050bd1D1136Cb95,0.000052278902818353,wallet
0xdB19555BE6b11dA29b4DBB8D977Db92fBED4407c,0.000000000000000000,wallet
0x4177a5c0E2369F6830A4c3825aFc8fB3Dd47790D,0.000000000000000000,wallet
0xA709f9904a4E3cF50816609834175446C2246577,0.000000000000000000,wallet
0x15252F0327D916Be16b4FE23a6e846c223fE9CdE,0.000000000000000000,wallet
0xd1629474d25a63B1018FcC965e1d218A00F6CbD3,0.000000000000000000,wallet
0xDA9890c4d573fe27f79C0665ae7E740c6a11412F,0.000000000000000000,wallet
0x8d5736a8793C84490747d9686617b18dd3dBb982,0.000000000000000000,wallet
0xaA983Fe498c300094B708c3B48deDE9bd91A0183,0.000000000000000000,wallet
0x5317Ef9170f26112FBA458958889C15Af78dfCf7,0.000000000000000000,wallet
0x77f379C6EDEE12340a4Ea062d3bc571417E2b2aA,0.000000000000000000,wallet
0xBD2402D96474493BaDC395C3Db061A71b3f0cEB7,0.000000000000000000,wallet
0xe2c0eA29434b11E8aFa2A1649831Ce53Bc975e5D,0.000000000000000000,wallet
0x741DF195c5c1d860A13AF1A984303feB1cc7F001,0.000000000000000000,wallet
0x3A645aBbc55A6a77E7c424D7e64C289b00b6Fa30,0.000000000000000000,wallet
0x2FAf55a544c5F73666438BC185aeCC9D685E6E3C,0.000000000000000000,wallet
0x1B3c00A967aA935100342eCdf38198E21De1a1CF,0.000000000000000000,wallet
0x435b7D470767Cb121F37dD296B2AC7913fDF5427,0.000000000000000000,wallet
