Wallet,Balance,Type
0x08f214ECD776cc89f89A65c2Daa62A3aB5191A2E,6225.082751135629199623,wallet
0xE21428de432217B6939b46ec02D218E87F96a1c2,5853.633433789321581735,wallet
0x6900C1F8E31B786aD9a85219D6D3FcA20FEdBD3F,4971.792152192345582071,wallet
0x10752aE123f8F65ee7609B336C77bb941C584bBA,4923.958908996052751698,wallet
0xE2C67350D0A0768De07E556073BeeEc0AE86a684,4710.646139789466159507,wallet
0x64dF7AF696e0977771a0E1e1B1a8dD22DED3Cf4b,3849.610899008347849985,wallet
0xc8728Ae130381EB77Fc9a8b715564B00e83E19Df,3568.119565593169790046,wallet
0x5F8C61DDf6a4d971866c5923409293fc36A6041a,3146.388987866809869932,wallet
0x577182E41158Ba340fd4934aD1Fc24b011934A64,2994.850191656117999365,wallet
0x7909759B82EB27aB3Cc886C5f3fCE3A72a565b39,2921.761072357790598281,wallet
0xb6E92D077591b064F48Ef68E2074d6Fa4a0C2cC6,2901.990420425861697106,wallet
0x547c0dbd2FC303c8e97475Ec072A58DE60EC134a,2738.250679377466749590,wallet
0x708800fBf7a7e8E65B1D8BBF651c5c32019e7325,2657.381553569880694029,wallet
0xC61b244fA2B83eFe9EF91dA7390CA5FC1cbb35B1,2619.921768566454955683,wallet
0x7A8B10716E2e473a541E9E990e711651425E5413,2572.186598840579395194,wallet
0xCeeC48581B3145a575508719f45da07dc57fA7ce,2470.979379392617049034,wallet
0x2C6b5036F61047e0Ab0e858f45767F14ad24F07A,2464.845780273393839609,wallet
0xd32f222283D295f93664B11faAC967e6826b635f,2379.815195543799011681,wallet
0x62eD8ea00796e46fDf8E1f5F84fE51484BF3daEf,2342.157560592711005749,wallet
0x68Db64A8cC0AEA50b479BdD5Bc3B3Dd5E5821ed4,2258.942966503720424356,wallet
0x31849CbcD3Ab8835455296CCDf77AD78AF99196e,2199.709438451662502262,wallet
0x41Ade9A5803B4676917411Dbb439D357965dBf46,2118.928110661919932022,wallet
0x7af4922fc22037D573e889201bE7C38E42f22220,2107.332729856387084390,wallet
0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6,2100.000000000000000000,wallet
0x262336fd3Eda533826Aa4c92C9f23563f9F90693,2050.812924845575825640,wallet
0x934dff4d5e1a5138D9863F38ab959b07046Dba45,1992.234468419063531263,wallet
0x60523Cd3F5CF0061C6f042545371Fa6ff8cD397B,1989.873394277448296114,wallet
0x0b6bF854CB7c816518a96317893e43AB219BD365,1858.883525191540340064,wallet
0x6d96f02af1b8701E831A05AB273B75C6E2F02D1d,1718.017020037998979854,wallet
0xC83d2035094E05D7a83BeA5f92480aBB3577228B,1683.006288513281699294,wallet
0xE8bf6A58DADf67921933E361e02E40AF0fF38295,1669.115332085977587124,wallet
0xb910119F8B1838A95F9fbcF575E51e1E72469517,1581.713321697057297555,wallet
0xA709f9904a4E3cF50816609834175446C2246577,1554.354148643084735964,wallet
0x6B2D4ac2655c55712340d071d9Bb030eB293e3E1,1522.842664394105575539,wallet
0x3A631b481a1B225e32D20C28BB531587e9F32dA0,1515.374225440039945372,wallet
0x5642111A57c82f2f50716C397efF0eefC25a2501,1509.091336775296483595,wallet
0x8E13649613B774Ab67D1C1eDfc22a2202270fD81,1480.275633031349949400,wallet
0x38048aF4da7d79d2b553836a6d4950d0AC4B60f7,1477.767591288038250747,wallet
0x0d39845d436DEe75a586D9930707a9d35564c961,1473.589839611915616332,wallet
0x9289e0156d908EDBfa616bc08f99b0AD77a55e05,1472.978676178347420334,wallet
0x6C78583d25A1bb5C39A87c7BDe2cCC82870277A4,1464.987774508370690747,wallet
0x45F055553Eb4A91F4DB1ecF89682cB90b4482B15,1457.214545725739614532,wallet
0x7a9A2FFA209C212e8c36e74FB209518E959F65dB,1449.278797185457508795,wallet
0x4dAE5b5bf3dC068BDFEC47b8B402AFf28fe6707F,1356.988675773282612521,wallet
0xE7c8712fC60B20693046c71E5012801eaAfc7217,1330.398377245070679327,wallet
0x92CB71850Aa43263EBaAa1E0ED3E78Cb984915Ff,1295.881579538099586150,wallet
0x001900845643957d031eCdB3c5fd84EF08F6AaCa,1285.211709104568181265,wallet
0xe7cBB8D73E5ca000816910f100D60b5Fe33588f7,1263.778735494280838399,wallet
0x89A1145FCCAC1a2a9350eC1A4A486E4458D26274,1182.585051352512258089,wallet
0x4C5d1029C2c64fC6477529d5A391cA667a514B4C,1181.501194631312745965,wallet
0x68CC67e6899bE5a34002091449CB8860B132cCA3,1181.495922231368748546,wallet
0xAF777F6ff15de8d50527208d8cbd36576b213f97,1161.720377473557024484,wallet
0x73719C0C85a430aB716bafC6A2A6768e40F7D334,1157.355422874014245291,wallet
0x795f50722Cf5ad82F78Dda8dC8F7B235332977C3,1079.179421654990517585,wallet
0x4eb172821B5bC013269c4F6f6204F092D44197EC,1068.273119620730370081,wallet
0x9Cc8493f835a3aad8346A8AA66F22d9457fd2Ce9,1054.375163984028472539,wallet
0x3172aee5e0B47bB23e87db93327F58E06e6A73B6,1025.971880750864302529,wallet
0x63b79704DCB7FbA6Ca46baEa3DB68639924A41DF,1024.739634538854655040,wallet
0xedfb6Cd3069fe177C1cBe63C066Cae12D754d124,1014.332360397345530083,wallet
0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92,1004.996532835550513827,wallet
0xa8bd174385B14F880F8b7F06894Cc1bF265Db32e,1000.000000000000000000,wallet
0x579ea3F1e0617Aa237E36C0501822b55bE8D84ED,999.996500084798458534,wallet
0xf041e368e33d7f28dec1918D52D691C383f42e2d,999.532116763832944202,wallet
0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F,985.135899562758166544,wallet
0x4E7D889700fC76057872b89AACB11083b8F939c7,982.625184710864346937,wallet
0x157DD18CF70815dF7c25948ced9760aA61f6DF17,952.160028145565794733,wallet
0x612356EA7E7F2D9d9BDC1aF83043Eb6f14061Dd4,929.139800999966708553,wallet
0x60c4ae0EE854a20eA7796a9678090767679B30FC,908.230932357831631741,wallet
0x65f80893c4F177882281f654C386e058F8E10DF4,905.361237852932918959,wallet
0x11f11DAFde2eD523CD935184dd28876cE52F1652,891.849250556570114740,wallet
0x6B3bE6C88C8875168c694e57E62d1dE554Ee6902,825.923107576586078231,wallet
0xAF51e6E946263e1d7B474073ee64EA0c5Bc01dA9,822.391364911981228996,wallet
0xad6034C145530682eD7643478b6678e2E2bBaad6,816.185040464156095720,wallet
0xb4D502361a3c6f823EEb9A99Af09E110382206ee,807.899806840761494789,wallet
0x6c3F5990C0B31e17fC5C9f728819EAc14D6f3926,788.487245829560201154,wallet
0x3787Eea0767fE73d272aD543651Ada3F4dad8279,786.997340021974981347,wallet
0x9f32B5A3A6A21dF1671c74372F18415CB3FCaca2,733.993649420389143794,wallet
0xdeba9a360C9da03e5Fb30D617b6d28426E3c7Fc6,730.395556262820118978,wallet
0x71fcE3F04cd3EEFC397eD46e70f83e1491D7eEF2,718.999867742734195939,wallet
0x36eFd9914d30b16575429516bfFf0f196062DCe9,669.104416246618370570,wallet
0xe90E640b09fdEf82C3E33F2BA2d80D4A784BA0f5,656.622317949394952281,wallet
0xc15E011B8E117FbA8cC241C70950fC79f515AB3E,646.895507789036312452,wallet
0x475476708AE9d5eE62b0E977aA37d4dd16281926,636.143580870719096204,wallet
0x62B5c94aF16F8b5b53BEd8DA61ecB5Ba41C14931,633.988665959360996416,wallet
0x3DD1B656fcC459Cc4CF203b53AAAbF8C85181f1d,621.992216356026306087,wallet
0x575C13C07b054438a513f4968605c021856f63F8,616.250527605289994180,wallet
0xde46215e67d35972f4C880D59969DD08a4c9fA28,587.719234796762630181,wallet
0x7bB85b553c04cF2dFCBbDac998eA3621e17236c3,587.266041366276000343,wallet
0xA9bEA5C0C25E4D02d56CBFE9A7564c3CcF599617,579.780206662486630656,wallet
0xbed58fA67Bd966A40460b42f065DccCb0fD4fE4f,573.851080234871739006,wallet
0x30602250c5f1fcbA5407E99B1DFaAB992EA4fFD2,564.722110613340430911,wallet
0xB2eAd8BB7446cC130C3c515fae31c1865eD66AAF,562.233103783362087954,wallet
0x870Dc279570833A8c5A72FC7972681Db9A96CFb7,561.432260438474145939,wallet
0x68D3d9291424331063E74086d514F19E3F4Edd5e,540.385829636645624167,wallet
0x3A542300159d084382e228EC8F54A402451E5A67,527.373591696007738389,wallet
0x58c20084c7B26817620e08745aA0C907eCBAD2F0,499.425812763990947674,wallet
0x335D81BdE46e127228b1E6a767B9A5A764bFCbDe,492.996707777382630648,wallet
0xf1CD34aFA3e93559Ef2e26e06d39A1A707bE4fB4,492.607146354253530905,wallet
0xFB00098715320daB71dC14cB7EA9a41337930119,492.044740406766048459,wallet
0x9C330a97c3DD093F4b514aF6CC2f531AC0Cb084b,482.718310520933911903,wallet
0xe023d9eaD98a431A88E913629599884839cDF92f,480.414269465557353142,wallet
0xD4921407422A3E64F6ae78A0c38221a1119C8B7c,435.745566682820597337,wallet
0x795ae2Deb3109f766cE1D5284e30a477c016dbeF,431.996394940352312902,wallet
0x9594c0519C110464dE1a24ff0851C07dde041C0e,426.569805987664937270,wallet
0x9023EfED128bd40917547722dB12c396Af044b50,421.930620619502613878,wallet
0x973E32932b794263C96449CE9bCdCd103294449f,403.114652257615540848,wallet
0x80adc6DA57e97F33035899962278A5FAfF8492E4,388.995648581995917968,wallet
0x9ded7B691962446704C7bD7D0dfb1F028a2a52F1,387.480397545287705925,wallet
0x88d5EB1993dD04bf2175f940e64fD49A90D13F8b,386.269251949275556633,wallet
0x43edCBE5be576B5FdAC57e3ab552B36a256bCBA7,385.414553745040982523,wallet
0xCea93BAeE3e532163B303756AA295D11304d22cF,382.669421547679637138,wallet
0x00A67Dc242DF79dD7f6145CE38840581ae90C110,373.863255059858843664,wallet
0x43d4c6291919D37148de3FF040cd5a4655d9ea09,327.488562303314858548,wallet
0xE012D8eCfF24057e3A47C93F44Ff6Eb9d1ba2f4f,314.541621697575912453,wallet
0x498A885D671Eb3c4D17dF8F868768e928B29cBDA,311.377938497873555785,wallet
0xb7b1Cc940Cc88640089028d4910De22E39e6D117,296.927979718966788240,wallet
0x60C8EeD11cccAb1e6D75a825dd9f36d85d855c53,295.352776230942689828,wallet
0x18C6A47AcA1c6a237e53eD2fc3a8fB392c97169b,271.600324222183506663,wallet
0xc9D8679818D2d27d236c2A9a7704cc11C6E83DA4,262.025644226568560789,wallet
0xf5Fe364D18F4a5A53BADCe9a046ba74cfC97f6Fb,249.999137521281222345,wallet
0x19223782AD6556B0De843156E968270e32A5c10c,246.973664761075914478,wallet
0xbfD82bD44b3DF57B26e29770D0c8f1690f1c49F1,246.304165236933235425,wallet
0x8DECE035358D2604896c81b82c3ab6FfF3596388,240.293150539320092133,wallet
0x7542A876BcCb7aD335370E27c0e0988476a95F46,237.229889408886168320,wallet
0x94046B4000fefc937F9AE219E2d92bf44A36393E,236.716979259211262246,wallet
0x00742E4243F30C122953d96000383B97163a38AC,230.447601893407287498,wallet
0x546c1528319f9Fc621F5752D98690f28293a5c1D,229.527788704069872607,wallet
0x6CD71d6Cb7824add7c277F2CA99635D98F8b9248,228.751145191816027418,wallet
0x8E3bBDeC40E33A8A5B90bF56C6D2692088406739,227.707535597428341736,wallet
0x5EeDe1C45E4401d7D95E55446dAd71B511328534,219.788165842453784381,wallet
0x01712CA1676C850698bd52eD3973D5cdca71fA67,206.946065016347435620,wallet
0x5477729b43A0A9beA8c41367C62e7864123B57d8,205.777618710680988862,wallet
0x34EC9c1D89cE8Afa701D079FD908FcA95f49667a,199.998330990903848566,wallet
0xFefd7E49FD2Ba5a3449D952fe883355bDad33dB5,199.927842974152372504,wallet
0x697203445B51cc43664EeB8D87dB3117425b3F52,199.902075733139273696,wallet
0x3f43a33Be58a84bfCa084d25328Af4Ae41678620,199.778728421200183954,wallet
0x3BaC1185Ce631D2AfF051C4894BeAf4071be1993,196.461792599195942913,wallet
0xa55509eac7D28c7BFc5C3fBdAb67617AC9625DD2,196.117618842499053032,wallet
0xeaB5B236d05545ef7E1671902CA8fffa194c1d3a,191.974225046582319957,wallet
0xE352B26D34E303e3fAFe8BbF19746a618dB91a4C,191.369330221227881009,wallet
0x00D672E53e8e9bcD4eE4Bb2F05032b3C25E3c04c,188.400075146209072921,wallet
0x56f820BC0bB5326C74b804CEbAA37C3EE7524f8E,186.222193509764450177,wallet
0x8886DcA35291F05Ed5d8e21F083998EA8dcEB50f,174.342003036072031019,wallet
0x78B3367B0F547Cd16Bac453F788956AfcE92447B,173.948617794152334632,wallet
0x3DF761F1845358003018e4Ca55E45F12F7e87C41,170.779795258484653080,wallet
0x3b7e1AB658C9B6FB5328296168C9A48ECa683E6E,168.710205007641468565,wallet
0x3b66bcA9b58ACb2e0894654f27EDC96fa1b6B0F1,165.224292707208882544,wallet
0xb7a0cf71A375Fe7a2152EA36a700499Dbd993867,160.131159971673099234,wallet
0x78C76e3DbE8E4081A42F4666c7Eca33F41678686,159.862258305797904405,wallet
0xa23B4bc39070Fdb30779F3e587B720fefEF328EC,159.141849379463657810,wallet
0x65D7624883aC2a33855AAE52969b5BD80EB4bf4C,158.318899181878799889,wallet
0x8930360F12530E92B5c67F736b4B59d2CbF840F0,158.097309652666844328,wallet
0xe7DABc911F5a7250872da534a3eA5DFBAfbbaEd4,157.926074448685605183,wallet
0xBe9e265c78a22e31d6a41Fc2710D9590ED2d5a96,157.683422325699124951,wallet
0x521866351B73EAE5aCb8962469526B38CBE47372,153.705702513217873933,wallet
0xC0fca04Ff8721462c53d848610818b25427B5b29,149.784332109851618914,wallet
0xE71F283e265352c72C250F9A292ABB905EBF4b3A,147.535161804304600184,wallet
0x0839f5C6cd90FdF95de496d0196C1e6016954c94,146.364479859268313603,wallet
0x7fA6397663Ae1909cCA3C874c58827C4a040F9fc,143.110532361708233153,wallet
0x15252F0327D916Be16b4FE23a6e846c223fE9CdE,141.818736552378181517,wallet
0xeBa1db3E9B6384df08dE527300FfB904A38EF60e,127.644709486975216476,wallet
0x07557E561E7baA14BC8ac7040271AA1443d566e9,124.999562510599807316,wallet
0xf47462597741c21032e36F6299422818ee67615b,124.573610255053357880,wallet
0xc78652Eae0b73256F0598ddDA47B6814B23a8D8F,121.942671250853748840,wallet
0x49a5492FDFe5AcC966dD5f41310dfDfe8dAA349C,120.744375840789697275,wallet
0xC5aFc3a0F462C5a387393421b6A253204a3Be8D2,119.941499944521488982,wallet
0xf7c668dFCACA968F2cE01226DdB15EEB7210CF1D,108.126055311994384449,wallet
0x251762e6013f0B366D3FCB24A1451a110F65675d,102.185135696473422610,wallet
0xF8F94C0733A28919dCFA6C52668C688234359D88,99.999165495451924283,wallet
0x10904e913f025d0DFe119D0D68A43c4754BB24d6,99.679651128452710346,wallet
0x6B0AB64BA82daB64130fCD7dC1E2F803f7aEf730,99.668599893195789658,wallet
0x92fAB452E2F14C7730f79031906E06326c916946,93.912241587237873993,wallet
0x01F55B5372eCaF891D1aF44f9197361362E9E2f8,92.945102674159353919,wallet
0x67017BEbE2A4B8645B28F83D5D472618b35a1230,91.733345321534951666,wallet
0x445ba6F9f553872Fa9cDC14F5c0639365b39C140,91.093190318216427185,wallet
0x8f431E9Dd3aB0705d8e3132Ad260d20Dc1Df4FE7,90.640766519518584716,wallet
0xD36F0cE237877C52c4072B10bbb51112702CB560,87.295111750893316431,wallet
0xfD9A9bCb6A7f3a26b7D0dE1Cb80458395429cc41,79.209726732242742487,wallet
0xA11f19D27A73C6dfb7A700175357c1dedf79367D,78.513064017071885403,wallet
0x5EB476bFD8C1a9Ba7A9663543a6686193b42600c,78.411613583015375095,wallet
0xEf5BAD176FB6319395e74b6E74caf43B0F5A613b,76.684808068948563379,wallet
0xc0A9281B18FBff16019f497be053cc9864047347,70.849755573531098412,wallet
0xd34bc82B9092f5334056daC1aF8cd5d32aBc6802,70.608997631159306039,wallet
0xc9c026d92314aaA032cf493DB1058B143DBf9AFF,69.895527332121380763,wallet
0x282c8d5CAD767a93e1E042E33E7A15877A8E6A1b,68.320895095365879066,wallet
0xf85e13C32734eA54Ec31BE5C9b3E6ED0ae40cBad,66.686663229814680366,wallet
0xaaD8F4b64EdDa413ab113FDb475Be706e2503478,65.192225199245450679,wallet
0x90b29f03B7b35326d72c83E414F200FF8B204CcB,64.913575630961734682,wallet
0x603A2531b6BAb9666C77042B1dA1639c9C5D1c33,64.003875235090106708,wallet
0x9942796AfeFEa0C2C651b80fA0024B46F5827506,62.789783379844991804,wallet
0x281AAE78f08b69a514AaBe0A17916387eDA3ddcF,62.650673078757048942,wallet
0x1E058F0cf4fA59B9F342e61e8951a9fbF966eFcd,62.376735164012017965,wallet
0xd41705a53272ac68AF2fb5E2be3469a3464500cc,59.897833617148390562,wallet
0x4Edf18EF30760e5d6500B789c9Ed37D5CD6B2264,56.526295003601018413,wallet
0x8D0734865F984374435d5E9f814a9704fdc51a64,56.249805942288275026,wallet
0x007De57773B6EB4ebbf6A740dFdE1EfDd5629630,51.164098581627942150,wallet
0x0b81aC392FDdF9d9cDebf238757Df5e834a8AFe2,50.130712596378824227,wallet
0xE333845affc43F6beF32Aa9106Fd8Bbd24b84A62,50.030850619095201071,wallet
0x8aBc3D7c9547f91EfAb69e2D2283c13039acd27e,49.534863645386354438,wallet
0x28990952850FcbD63571296fd32736F78C2Ef471,48.976112477346274667,wallet
0x515ba04D46CC1De60bd98AaC9f04f2E6E923A674,48.775839092297419442,wallet
0x99c2880092d24ebA9ef37e96ECF1B36e6c9278Cd,46.944651488701120173,wallet
0x31426Feb31a80bDf5EBf7150DdB1e437a3d2346f,46.839836063971959797,wallet
0x8B6E7c1a343EFd9c7D1E9E06cdae24d5A664DEF3,45.833347449476702005,wallet
0xb60Dd5f030B68beb38FEA0c414771ACDA899FCAf,39.929039742862810889,wallet
0x4Ea6415289Cf688f8A19381e1a9Af213d2510454,39.040954326589780144,wallet
0xd30126cDd9BbB338E0ca5A8d504B2EC2d43488c7,38.739676712938075467,wallet
0x3Fc3E6514fD4925f55fB3Ae17bbfbca2eb126608,36.999691233317211984,wallet
0x750d8974E04eB5490Fb8E232972a36E5d6B153cb,32.989724696949589820,wallet
0x0524f2B8765Ee3A1a033311dDc9e2DcaaD34b8C3,32.327127796995598320,wallet
0xa53c56EE83B2f0Cf3D00B360FF79eAd4d7A3a663,30.739893949616739099,wallet
0x6Bfc2cc988C513A481607777990F7799E84B1442,29.872754323241507180,wallet
0x30031Dbdd76d548FEeB331Ad5bFCDAaEd3c4Af08,27.303537198428437767,wallet
0x15aE010DffeC19729A410B82d51337B385a96b95,27.244119137330975254,wallet
0x5e175E89eE8AC083f974210a75C1bA1d542A4fE4,26.614375701909267609,wallet
0x5AA59e166E4405C05ABF85AD44A8ED84A1d51a06,24.999913752128122234,wallet
0xFBfa9f0DdcEDdBDC424bf9E32899b39869132C7c,24.966581333873609390,wallet
0x508cc508c415Bf1DB6d35C0D53eC7BEBdcCe6A84,24.607969175105606258,wallet
0x5dA68351bD082aBDA73E42Ac981dB51d9364fe69,19.633016669881122102,wallet
0xF5647bEaBA520C2BD06eD77212E22aF093FE70E3,18.874558697221166903,wallet
0xF3531893C505392bD5E0719729FC53999aB83491,16.004563355711300703,wallet
0x650c1E71fD009DBD8344BB63a8727b538397B5D3,14.131679655494965068,wallet
0x3967D78660bCBc95c625d58A40C42Ce10bd905D6,12.849935668662853126,wallet
0xaA99157856D8785C3A0BAB85F070766554A1d882,10.616529434505326989,wallet
0x38F763241b414092Be3BD493226A5bFe6DA16D80,10.096196109212775286,wallet
0x2c640AC98E293Daa246F98D2828E328A06FA6936,9.899917384049740504,wallet
0xE763dcc8485Dd1716945d67530BAb80F48B37146,9.826846413012652655,wallet
0x86c7e05B935eC835610531Ae5c716e081FABc828,6.673771018142412443,wallet
0x12bbAd7EF12A759868Ac09F566983A42A39FE14d,6.401351523996158070,wallet
0x1Fa1ac90A768BaA92E9e267fc192a8e547A58F27,5.284870657381828931,wallet
0xc89A3292Eb0a8396A2505deB6195AFA7f83A8A30,5.124419282671944515,wallet
0x845eb9aD4cb6F5D5B2Cb60db5c7456D01961f8b7,3.817301021100381550,wallet
0x0AE57350662045c32B34f3b1E70C36E4EF1502E2,3.658723194948511364,wallet
0xBB848BD68E52D7DA5A8921E637e38079eE0728D4,2.568189209788804452,wallet
0x01810a0DB5D71d58c4c026e18482172EE02341b9,2.456729332210988857,wallet
0xaA983Fe498c300094B708c3B48deDE9bd91A0183,2.030733881275151670,wallet
0xb0cE77b18b8663Baa0D6be63B7C5eE0bdF933001,1.959225691558718127,wallet
0x08756Df1B831C7C1d8c9fE1e9dbB72A2F7f3492f,1.504980279258191288,wallet
0x4264e905F87a68F67F4E51a1DDcfFFD62bf7Ce73,1.452378513275217557,wallet
0x572E311c231E8cf4F7EaEa8F54bc69DDDA674D64,0.998559557089401393,wallet
0xefb3141fF2CC4BAcC32274560F67Ce44A02b47a2,0.996964074909902656,wallet
0x8A03F11bc8D1571E89453587Feebc5FE227aFe28,0.669541279695031549,wallet
0xEd71d7586839Db87Ee8D48454969AB8609f24136,0.574978544854180654,wallet
0xb0CBCC777509b0fF315392144B0e739fB443531b,0.518026576049893018,wallet
0xe5465CEd137EcF8c80bBf7A1e2f2bf457a12A466,0.375894898404709124,wallet
0xc0719b1040f7f8e904A6509F99335656C1d881eD,0.000087344275695920,wallet
0x985116F8C174fE13325D36685424d1796cC11f51,0.000079863157968917,wallet
0xe7ef5F4803E85f91871Bc8f4a609b954F2112ac9,0.000057571756997282,wallet
0x303f68639795A93778a205b8c050bd1D1136Cb95,0.000052278902818353,wallet
0x101aDDC07D63a6B35B199153252168aB9889Dca1,0.000023384907544652,wallet
0xdB19555BE6b11dA29b4DBB8D977Db92fBED4407c,0.000000000000000000,wallet
0x59bdFB381CA2080D0D042903e776D3DCb548050A,0.000000000000000000,wallet
0xafae1E9EcD3a355b93960402E875b886f718C55E,0.000000000000000000,wallet
0x4177a5c0E2369F6830A4c3825aFc8fB3Dd47790D,0.000000000000000000,wallet
0x1915fd19E19858f815C924Df8D2d6e7065f1e547,0.000000000000000000,wallet
0x0224b2311d5968fA00a42103788b2F4CCd0651aD,0.000000000000000000,wallet
0xBfBD59C39f83068Ebe8EF181B927B85400222292,0.000000000000000000,wallet
0xdc25324B8186DE47A976191a54ea0366428Af632,0.000000000000000000,wallet
0x0630717c9c6baEAbd2b0852e09dF08FEbAcCd227,0.000000000000000000,wallet
0x38dAEa6f17E4308b0Da9647dB9ca6D84a3A7E195,0.000000000000000000,wallet
0xd1629474d25a63B1018FcC965e1d218A00F6CbD3,0.000000000000000000,wallet
0x08888Ce68d8dE3d2616f96270f06B1b6fB3A18f6,0.000000000000000000,wallet
0x07A009e9E98649Bff954cf3032ceB3E21E020f49,0.000000000000000000,wallet
0xf2B9ec5724dC97362A53907c0b4cc0AA72369e63,0.000000000000000000,wallet
0xDA9890c4d573fe27f79C0665ae7E740c6a11412F,0.000000000000000000,wallet
0xAdf228a1A9E705CA02a998E1b1bC6f14B3Bba908,0.000000000000000000,wallet
0x8B8B67CD569882e9f200a58e875802e5017D88c0,0.000000000000000000,wallet
0xc8d42ec0eA8f543E01bd49199f6a1888AE11023B,0.000000000000000000,wallet
0x8d5736a8793C84490747d9686617b18dd3dBb982,0.000000000000000000,wallet
0x5317Ef9170f26112FBA458958889C15Af78dfCf7,0.000000000000000000,wallet
0x77f379C6EDEE12340a4Ea062d3bc571417E2b2aA,0.000000000000000000,wallet
0x2718E86f5793Ac08bd3C4A301382E8c1DA2a1e30,0.000000000000000000,wallet
0x7264E14a050fE6A383C654448FCc84d7A4b9eC94,0.000000000000000000,wallet
0xb93aeb0E49f3c9E1F8dDb96460e44d478Ca1C505,0.000000000000000000,wallet
0xBD2402D96474493BaDC395C3Db061A71b3f0cEB7,0.000000000000000000,wallet
0x22CAb81E0FEe2bad5b015DbBEB6A374A1B8738de,0.000000000000000000,wallet
0xe2c0eA29434b11E8aFa2A1649831Ce53Bc975e5D,0.000000000000000000,wallet
0xAcba84F681250A027686B85fb4903f9F1C9caeF3,0.000000000000000000,wallet
0x482d63381DeD49C5374C346F38fcb9cD27B5D2Ba,0.000000000000000000,wallet
0x77f07Ab7B444C7C9FCfAfc76c053A810cD6203CB,0.000000000000000000,wallet
0x5AbDF1bDf263963601D3cC57D14723465D9FC505,0.000000000000000000,wallet
0x741DF195c5c1d860A13AF1A984303feB1cc7F001,0.000000000000000000,wallet
0x47a2eb88539359D5cd0388Eb3bEE8b33D0B49D7c,0.000000000000000000,wallet
0xcBeF46a7Cbe1f46a94ab77501EAa32596Ab3c538,0.000000000000000000,wallet
0xfbe011E5C3A81d5E00888B7705FbfDDBC6B7A17B,0.000000000000000000,wallet
0x8a26529afDDcf6DB1f54A8F24b6834B0761b7E66,0.000000000000000000,wallet
0x1C494f1919C1512ebE74a5dCc17DAC9A64069023,0.000000000000000000,wallet
0x0ea8684897E7D4b8fd54Ad8813309bb038213a7F,0.000000000000000000,wallet
0x3A645aBbc55A6a77E7c424D7e64C289b00b6Fa30,0.000000000000000000,wallet
0x25612e8bd7683De22dA45D717D0493B0e96424b4,0.000000000000000000,wallet
0x2FAf55a544c5F73666438BC185aeCC9D685E6E3C,0.000000000000000000,wallet
0x1B3c00A967aA935100342eCdf38198E21De1a1CF,0.000000000000000000,wallet
0xCc55D35a19c166d9dC720D894BFfF14827D9385C,0.000000000000000000,wallet
0xAb2e11C99D8830D5d9B2494A565c974595e39eef,0.000000000000000000,wallet
0x71A0Adb369DA76e300A9eC9f6e1ffcBa6e185182,0.000000000000000000,wallet
0xD26b4F36f3784Ff6481B0f0cfAba1fA2ca941c40,0.000000000000000000,wallet
0xbd789Aa56F6e5d519BdaF47001799f5857125f6e,0.000000000000000000,wallet
